temperature_C,pressure_atm,concentration_mol_L,pH,exotherm_kJ_mol,decomp_temp_C,viscosity_cP,thermal_runaway,pressure_buildup,vapor_emission,corrosion,decomposition,risk_score,severity
272.5,13.97,0.3755,3.11,91.8,240.3,15.49,1,1,1,1,1,60.5,high
212.9,12.54,0.1662,6.12,43.7,387.2,16.38,0,1,1,0,0,49.6,medium
118.0,17.37,0.1211,4.07,103.9,337.6,37.18,0,1,0,0,0,46.4,medium
267.3,9.17,0.4827,4.83,159.7,323.7,36.59,0,1,1,1,0,64.3,high
211.7,1.99,0.222,1.52,48.0,284.4,41.04,1,0,1,1,0,39.2,medium
112.6,11.91,0.0108,2.29,178.5,391.3,38.23,0,1,0,0,0,46.8,medium
146.8,19.22,0.4205,3.82,122.4,288.8,38.02,0,1,0,1,0,63.0,high
249.6,1.28,0.3038,6.23,154.8,299.7,12.96,1,1,0,1,1,47.4,medium
237.3,5.56,0.0926,0.78,28.1,356.3,5.53,0,0,0,1,0,34.6,medium
198.4,7.01,0.0248,3.79,36.9,257.0,38.21,1,0,0,0,0,38.6,medium
94.7,15.55,0.1528,0.83,131.8,258.3,5.38,0,1,0,1,0,52.9,high
252.8,7.14,0.4647,3.47,170.9,355.1,49.11,1,1,1,1,0,58.2,high
133.8,5.54,0.4674,4.59,177.3,225.7,43.82,0,0,0,1,0,50.7,high
245.2,13.32,0.1624,5.34,143.9,364.6,26.91,1,0,0,0,0,61.5,high
215.4,1.88,0.4196,1.4,56.2,325.0,17.93,0,0,1,1,0,40.3,medium
123.4,4.24,0.2265,1.58,55.1,307.8,26.58,0,0,0,0,1,31.9,medium
111.0,8.75,0.3306,3.56,178.6,245.8,36.85,0,0,0,1,0,39.2,medium
91.4,7.76,0.1739,6.99,40.4,357.3,37.94,0,0,0,1,0,26.5,low
118.1,7.6,0.2628,2.81,143.5,361.0,4.15,0,0,0,0,1,46.6,medium
97.9,3.06,0.154,3.28,116.0,296.6,40.34,0,0,0,0,0,29.1,low
208.1,7.86,0.0399,3.31,95.9,277.8,32.25,1,1,0,0,0,48.0,medium
203.7,16.16,0.0783,1.02,99.3,249.2,2.51,0,1,0,0,1,51.7,high
200.7,8.86,0.1524,5.53,190.1,350.8,16.0,1,0,0,0,0,47.2,medium
214.1,12.14,0.4884,2.15,175.1,327.9,25.78,1,1,1,1,0,68.6,high
255.5,4.11,0.4832,5.07,175.7,241.3,9.83,1,0,1,1,1,63.6,high
279.3,2.32,0.4156,3.59,93.2,358.9,8.18,1,0,1,1,0,48.3,medium
115.3,17.72,0.1239,4.48,39.3,376.4,1.21,0,1,0,0,0,45.2,medium
201.1,7.3,0.2264,0.85,199.6,211.8,45.62,1,1,1,1,1,59.2,high
78.8,7.66,0.2255,6.28,46.2,354.5,3.28,0,0,0,0,0,25.1,low
88.8,17.68,0.1996,2.09,112.8,370.6,18.62,0,1,0,0,0,43.7,medium
217.0,14.45,0.032,4.86,67.6,398.3,10.69,0,1,0,0,0,42.5,medium
176.8,15.37,0.2719,5.69,111.9,247.5,37.18,0,1,1,0,0,61.6,high
242.0,13.96,0.0457,4.01,74.9,274.2,35.51,0,1,0,1,1,53.2,high
162.2,3.01,0.4029,2.69,181.4,393.2,40.41,0,0,1,1,0,52.1,high
90.6,19.2,0.3487,6.86,194.3,218.8,31.03,0,1,0,1,0,51.5,high
269.3,18.27,0.1828,2.31,93.8,304.7,29.79,1,1,0,0,1,71.0,high
79.9,5.49,0.3271,6.67,32.6,301.3,20.65,0,0,0,1,0,30.2,medium
105.4,16.28,0.1242,1.52,139.4,321.3,32.0,0,1,0,1,0,49.8,medium
126.5,8.78,0.14,3.03,87.8,266.2,6.2,0,0,0,0,0,33.8,medium
298.9,13.99,0.1639,1.4,197.5,385.2,34.38,1,1,0,1,0,62.7,high
160.0,4.15,0.4005,0.51,36.1,254.0,5.64,0,0,1,1,0,42.0,medium
180.4,11.23,0.1132,2.19,41.4,329.9,43.16,0,1,1,0,0,42.3,medium
244.7,3.41,0.2858,1.07,145.9,299.2,25.53,1,0,1,1,0,53.9,high
212.7,11.19,0.1082,6.91,156.6,253.3,26.75,1,1,0,0,0,58.1,high
261.9,5.63,0.1497,5.45,104.8,237.8,29.45,1,0,1,1,1,57.0,high
176.7,9.6,0.1254,0.52,69.9,391.3,38.91,1,0,0,1,0,36.6,medium
293.3,13.69,0.3261,1.95,75.8,312.3,24.18,1,1,1,1,1,62.2,high
251.2,17.66,0.2681,4.86,80.8,320.8,21.67,1,1,1,0,0,62.7,high
156.3,4.14,0.3634,3.09,60.6,356.6,14.77,0,0,1,1,0,34.7,medium
151.5,17.97,0.1178,5.91,173.1,216.2,6.84,1,0,0,0,0,70.9,high
283.1,8.41,0.0145,3.78,31.7,342.8,9.92,1,1,0,0,1,38.2,medium
224.3,17.03,0.3434,4.75,93.3,233.0,0.53,1,1,1,1,0,56.4,high
209.1,10.74,0.0663,4.38,154.6,348.1,43.54,1,1,0,0,0,45.8,medium
241.9,17.38,0.1307,4.65,20.7,228.3,38.37,1,1,0,0,1,60.5,high
194.6,13.59,0.1598,2.0,178.0,366.5,11.32,1,1,0,1,0,58.2,high
98.2,10.67,0.3759,2.93,147.1,336.2,0.62,0,1,0,1,0,39.8,medium
136.6,6.94,0.3167,0.83,33.2,277.2,24.86,0,0,0,1,0,37.1,medium
193.9,19.41,0.1003,4.32,181.1,271.8,20.92,1,1,0,0,1,67.0,high
64.4,16.22,0.303,3.49,107.7,229.8,38.91,0,1,0,1,0,52.7,high
165.0,8.24,0.357,5.44,137.4,380.8,20.44,1,0,1,1,1,52.4,high
241.4,4.17,0.2006,1.84,178.8,223.7,43.27,1,0,1,1,1,70.4,high
99.4,15.81,0.1305,3.34,178.6,294.4,5.24,0,1,1,0,0,48.2,medium
75.5,19.81,0.3427,1.67,93.6,247.3,18.61,0,0,0,1,0,44.9,medium
260.6,6.3,0.3093,4.49,62.8,399.3,46.73,0,0,0,1,1,49.4,medium
208.1,18.4,0.0482,6.01,66.3,317.2,1.08,0,1,0,0,0,59.5,high
102.4,3.38,0.3367,5.48,157.9,229.9,19.84,0,0,1,0,1,37.0,medium
253.5,19.09,0.2494,6.64,187.3,333.5,13.36,1,1,1,0,0,69.1,high
218.0,15.16,0.3792,6.82,33.0,398.3,26.83,0,1,0,1,0,53.4,high
140.2,7.59,0.1035,5.52,22.7,321.0,14.3,0,0,0,0,0,39.4,medium
150.3,6.79,0.1365,2.36,168.1,291.5,43.56,0,0,0,0,0,42.7,medium
97.4,13.23,0.2762,1.93,89.6,258.7,46.89,0,1,0,1,1,46.5,medium
260.5,12.28,0.246,3.41,69.8,218.4,42.53,1,1,1,1,1,50.6,high
182.2,18.46,0.1993,6.96,53.9,245.6,20.23,1,1,0,1,0,55.5,high
193.7,15.56,0.3756,3.18,82.4,310.7,49.5,1,1,1,1,0,57.3,high
272.0,11.27,0.2867,1.79,194.9,350.8,36.88,0,1,1,1,0,75.7,critical
63.8,18.62,0.358,6.64,195.9,375.6,18.1,0,1,0,1,0,53.8,high
76.1,12.26,0.0851,3.01,79.7,358.7,5.14,0,1,1,0,0,37.6,medium
98.8,17.14,0.3672,4.99,193.5,225.1,33.52,0,1,0,1,0,60.7,high
67.2,16.98,0.2361,5.62,74.0,354.7,36.56,0,1,0,0,0,42.2,medium
218.0,18.46,0.0265,5.98,173.8,316.3,6.56,1,0,0,0,0,76.3,critical
212.1,2.28,0.1249,5.84,58.2,293.8,27.71,1,1,0,0,0,45.3,medium
110.6,12.09,0.0226,5.94,168.8,314.6,49.36,0,1,0,0,0,56.5,high
95.9,9.9,0.2339,4.84,83.7,201.6,16.65,0,0,0,0,0,44.4,medium
95.0,10.32,0.1697,3.12,55.2,213.5,15.44,0,1,0,0,0,37.3,medium
288.8,9.74,0.4939,4.84,188.3,305.2,45.21,1,1,1,1,1,74.7,high
226.4,16.91,0.4356,5.94,58.6,234.7,6.31,1,1,1,1,1,66.9,high
200.5,7.05,0.4146,2.78,198.5,309.1,46.71,1,1,1,1,0,62.4,high
137.4,9.79,0.2555,2.43,39.5,270.8,39.08,0,0,0,0,0,36.3,medium
163.9,4.81,0.4055,2.73,21.8,381.5,19.85,0,0,1,1,1,29.6,low
81.5,5.78,0.1408,4.08,176.7,389.9,4.64,0,0,0,0,0,33.3,medium
299.6,13.55,0.2847,0.84,125.6,396.0,1.45,1,1,1,1,0,70.6,high
241.2,3.22,0.2025,5.56,95.9,379.8,19.1,1,0,1,0,0,48.4,medium
209.1,4.57,0.094,1.4,34.8,397.2,35.42,0,0,0,1,0,48.0,medium
201.1,11.03,0.0456,1.36,123.5,341.2,24.63,1,1,1,1,0,51.5,high
181.0,1.83,0.2835,1.78,90.9,392.1,37.06,1,0,1,1,0,31.5,medium
121.8,3.41,0.0578,4.25,107.1,328.4,33.69,0,0,0,0,1,28.6,low
114.3,17.4,0.3618,2.36,133.5,361.8,28.86,0,1,0,1,0,54.4,high
191.9,17.08,0.4615,2.89,135.2,226.4,48.39,1,1,1,1,1,77.3,critical
76.8,7.61,0.0894,6.56,192.9,336.5,36.56,0,0,0,0,0,44.3,medium
77.9,7.61,0.2408,6.01,137.9,386.2,45.77,0,0,0,0,0,29.7,low
194.6,18.79,0.372,6.04,81.1,308.0,12.49,1,1,1,1,0,61.7,high
280.8,1.49,0.1506,4.25,79.3,237.4,35.83,0,0,0,0,1,39.6,medium
279.4,12.03,0.4612,6.13,105.9,305.4,30.09,1,1,1,1,0,69.3,high
62.6,12.35,0.4453,5.56,66.7,341.4,46.25,0,1,0,1,0,35.9,medium
85.8,15.97,0.0608,6.7,87.8,354.0,25.77,0,1,0,1,0,37.2,medium
199.9,19.08,0.0234,0.92,171.6,304.7,14.34,1,1,0,1,0,55.7,high
263.6,7.76,0.4885,0.69,174.8,243.5,19.55,0,1,1,1,1,73.0,high
289.1,9.32,0.4787,1.64,133.0,385.3,11.33,1,1,1,1,0,70.0,high
266.5,13.75,0.2169,6.54,124.9,354.7,11.39,1,1,1,0,0,58.9,high
222.6,19.38,0.0348,4.44,96.9,254.1,23.79,1,1,0,0,1,61.5,high
108.1,17.93,0.3132,3.27,134.5,362.4,44.68,0,1,0,1,0,51.9,high
77.4,13.67,0.1538,3.83,165.1,269.6,10.0,0,1,0,1,0,48.2,medium
71.4,17.28,0.469,5.89,152.8,262.5,14.75,0,1,0,1,0,54.5,high
206.9,2.62,0.3994,6.54,26.4,372.6,42.72,0,1,1,1,0,30.1,medium
68.7,8.17,0.3283,5.24,151.6,374.6,17.29,0,0,0,1,0,46.6,medium
237.4,1.25,0.1494,5.44,149.6,279.7,48.14,1,0,1,0,1,34.6,medium
231.0,4.37,0.3536,2.58,37.8,201.8,13.81,1,0,1,0,1,49.4,medium
79.1,12.98,0.1517,3.54,47.0,237.3,22.39,0,1,0,0,0,39.4,medium
277.6,17.83,0.0284,6.25,161.8,381.9,5.23,1,1,0,0,0,75.7,critical
185.3,13.02,0.2591,5.61,120.6,379.7,49.61,1,1,1,0,0,51.6,high
277.1,13.62,0.2495,4.95,167.9,290.7,44.56,1,1,0,0,1,68.8,high
276.4,2.97,0.3839,0.92,53.3,260.8,40.97,1,0,1,1,1,45.5,medium
107.3,13.63,0.4342,0.76,25.5,260.5,8.29,0,1,0,1,0,46.0,medium
151.3,9.63,0.1837,1.35,49.1,379.4,48.48,0,0,0,1,0,33.0,medium
92.3,13.38,0.2302,4.28,101.5,264.9,46.49,0,1,0,0,1,40.1,medium
246.0,7.2,0.2405,3.99,114.2,302.3,22.07,1,1,1,1,1,49.8,medium
181.0,12.05,0.1689,6.63,174.4,346.2,34.24,1,1,0,0,0,51.3,high
282.9,9.06,0.3743,5.02,148.9,241.9,49.63,1,1,1,1,1,62.9,high
110.0,11.61,0.2658,2.41,198.3,250.8,20.78,0,1,0,0,0,56.7,high
225.2,3.79,0.4578,1.55,34.2,271.6,6.1,1,0,1,1,1,43.7,medium
297.4,8.52,0.3287,6.02,43.4,330.8,43.46,1,1,1,0,1,56.7,high
219.7,8.11,0.1138,3.49,35.2,363.5,24.09,0,1,0,0,0,40.0,medium
76.5,14.99,0.0908,4.75,116.9,309.3,49.35,0,0,0,0,0,37.3,medium
201.2,14.42,0.1925,4.17,68.0,226.6,27.77,1,1,0,0,1,44.7,medium
103.2,18.27,0.18,1.2,143.1,289.2,1.96,0,1,0,1,0,49.9,medium
67.3,13.01,0.2095,0.87,43.9,225.5,24.84,0,1,0,1,0,41.9,medium
140.4,6.98,0.1,2.95,38.6,217.7,36.04,0,1,0,0,0,39.2,medium
123.9,15.88,0.4893,2.85,102.8,317.9,1.79,1,1,0,1,0,60.3,high
249.3,10.44,0.0814,4.88,87.7,391.2,20.97,1,1,0,0,0,52.9,high
149.7,4.68,0.3298,4.61,169.2,367.5,8.2,0,0,0,1,0,51.0,high
235.9,15.2,0.0164,6.8,170.8,354.9,32.33,1,1,1,0,0,63.7,high
63.9,3.52,0.2094,6.08,41.1,345.4,47.89,0,0,0,0,0,30.2,medium
63.6,4.38,0.1615,3.73,166.2,379.4,31.42,0,0,0,1,0,33.9,medium
67.0,15.42,0.1972,3.75,121.5,350.6,34.9,0,0,0,0,0,53.9,high
112.6,15.63,0.2541,4.88,110.6,325.4,20.13,0,0,0,0,0,46.6,medium
149.8,16.02,0.3042,1.24,37.1,272.9,28.38,0,1,0,1,0,46.3,medium
205.9,6.57,0.2959,7.0,153.1,220.2,27.42,1,1,1,0,1,55.8,high
296.6,17.47,0.319,3.87,30.7,292.2,38.1,1,1,1,1,1,64.8,high
145.1,14.73,0.4238,6.41,70.0,385.0,42.92,0,1,0,1,0,47.4,medium
73.4,16.85,0.4445,6.79,37.2,316.6,33.31,0,1,0,1,0,46.8,medium
106.8,14.46,0.3713,4.28,115.5,236.9,49.0,0,1,0,1,0,53.3,high
275.5,12.01,0.0487,1.17,136.1,329.8,41.5,1,0,0,1,1,56.7,high
227.9,3.08,0.481,4.23,180.4,293.1,6.67,0,0,0,1,0,56.3,high
249.6,14.51,0.4742,4.38,152.1,386.3,25.62,1,1,1,1,0,74.4,high
89.8,14.12,0.3587,5.63,193.0,232.2,45.21,0,1,0,1,0,61.0,high
92.4,6.94,0.2635,0.81,157.0,342.4,47.22,0,0,0,0,0,32.7,medium
86.9,14.98,0.1328,3.53,73.7,336.3,19.32,0,1,0,0,0,47.4,medium
265.7,11.46,0.3806,6.5,118.6,396.7,36.42,0,1,1,0,0,62.7,high
110.4,11.63,0.4402,6.94,102.4,313.0,20.82,0,1,0,1,0,51.1,high
214.4,7.98,0.3359,1.74,121.9,374.3,6.62,1,1,1,1,0,55.9,high
183.9,3.22,0.3182,6.16,123.0,204.9,44.29,1,0,1,1,1,53.3,high
190.7,5.12,0.1046,1.45,146.4,224.6,46.63,1,0,0,1,0,44.2,medium
106.9,15.61,0.1853,5.97,34.9,269.2,25.49,0,1,0,0,0,37.0,medium
212.5,6.16,0.3643,2.3,154.4,323.9,1.41,1,0,1,1,0,66.5,high
70.3,1.04,0.0183,6.74,45.9,289.8,40.89,0,0,0,1,0,13.9,low
298.4,19.94,0.3242,5.02,24.7,240.5,24.11,0,1,1,1,1,71.6,high
66.4,5.0,0.3857,3.09,113.4,317.8,4.21,0,0,0,1,0,43.2,medium
72.0,13.45,0.174,2.33,124.7,313.3,9.87,0,1,0,0,0,41.0,medium
137.9,18.61,0.0473,2.03,26.3,304.9,8.03,0,1,0,0,0,42.4,medium
259.6,12.39,0.4114,4.93,112.8,218.1,34.47,1,1,1,1,1,72.4,high
121.7,16.18,0.0795,6.32,116.2,385.4,15.32,0,1,0,1,0,47.2,medium
173.3,19.55,0.1917,5.41,29.4,318.5,6.82,0,0,0,0,0,54.1,high
64.3,17.35,0.3566,5.93,148.1,252.8,45.92,0,1,0,1,0,55.2,high
78.9,11.6,0.4103,5.58,57.9,337.5,47.85,0,1,0,1,0,36.1,medium
205.9,7.91,0.4326,6.86,163.0,263.6,7.36,1,1,1,1,0,58.9,high
106.6,10.17,0.2699,5.43,75.9,301.2,11.9,0,1,0,0,0,46.0,medium
226.6,16.99,0.2432,1.87,106.0,268.2,29.81,0,1,1,1,1,62.8,high
248.5,17.21,0.4257,5.65,180.5,376.1,7.95,1,1,1,1,0,76.0,critical
264.1,17.07,0.2859,2.59,165.1,398.8,8.35,1,1,1,0,1,65.2,high
92.1,12.35,0.2935,6.97,160.7,232.2,17.16,1,1,1,0,0,63.1,high
169.3,10.06,0.2226,2.95,48.9,204.7,47.48,1,1,1,0,1,47.8,medium
287.3,6.92,0.1927,2.4,28.7,243.9,48.14,1,1,0,0,1,51.6,high
245.3,1.06,0.2455,2.05,129.0,318.0,42.17,1,0,1,0,0,51.4,high
88.1,15.53,0.1888,4.78,93.9,234.8,34.94,1,1,0,0,0,45.2,medium
180.6,6.26,0.1783,1.21,183.6,362.3,36.17,1,0,0,1,0,55.2,high
281.4,7.26,0.4969,6.7,82.9,281.7,23.74,1,1,1,1,1,52.3,high
165.6,17.03,0.1747,2.41,93.9,322.1,26.74,0,1,1,0,0,50.6,high
261.0,1.99,0.1356,2.42,114.7,291.1,31.91,0,0,0,0,0,42.8,medium
179.0,18.62,0.1834,0.8,163.4,380.7,36.7,0,0,0,1,0,52.5,high
85.6,1.03,0.2995,2.1,68.3,207.0,5.29,0,0,0,0,0,27.3,low
95.5,18.84,0.4564,3.22,189.5,345.9,11.63,0,1,0,1,0,63.0,high
71.2,9.64,0.3961,2.9,117.2,330.4,48.17,0,0,0,1,0,36.0,medium
106.9,2.94,0.4227,2.27,171.4,329.9,17.09,0,0,0,1,1,36.4,medium
274.5,13.81,0.4309,0.76,114.6,282.8,13.79,1,1,1,1,0,69.4,high
216.0,18.02,0.4611,2.45,159.0,203.1,21.38,1,1,1,1,0,76.2,critical
237.3,9.32,0.1252,5.56,29.3,337.8,14.9,1,1,0,0,0,41.8,medium
209.2,14.14,0.2346,3.35,163.9,365.9,5.01,0,1,1,0,0,54.6,high
152.8,19.61,0.1987,2.39,114.3,217.0,10.79,1,1,0,0,0,60.1,high
112.0,5.57,0.1971,2.48,100.9,288.3,32.19,0,0,1,0,0,33.1,medium
282.1,16.59,0.3296,4.1,40.1,232.5,11.55,1,1,0,1,1,66.3,high
183.6,6.61,0.2069,2.46,153.5,322.2,32.56,1,0,1,0,0,46.2,medium
175.5,9.1,0.312,4.6,43.6,357.1,5.45,0,0,1,1,0,40.9,medium
299.1,6.35,0.1973,6.93,54.6,333.3,2.57,1,0,1,0,1,43.2,medium
152.1,9.47,0.1625,0.77,42.8,263.6,43.15,0,0,0,1,0,32.7,medium
265.0,1.1,0.183,1.6,21.2,227.9,38.12,1,0,0,1,1,42.9,medium
267.0,6.77,0.4038,1.66,139.1,358.9,33.47,1,1,1,1,0,62.5,high
115.8,9.46,0.3045,3.41,68.8,264.8,2.03,0,0,0,1,0,39.5,medium
82.8,13.01,0.4873,0.77,46.9,204.4,12.35,1,1,0,1,0,46.4,medium
294.1,13.11,0.418,3.6,77.6,314.3,40.71,1,1,1,1,1,62.9,high
162.2,12.09,0.248,6.54,109.8,249.3,7.66,0,1,0,0,0,58.4,high
60.5,6.57,0.1288,0.58,110.6,368.2,40.74,0,0,0,1,0,28.1,low
179.8,19.0,0.3402,2.87,86.1,228.7,29.42,1,1,1,1,1,61.1,high
208.6,8.45,0.3661,5.45,109.1,287.0,37.15,1,1,1,1,0,58.7,high
246.3,5.12,0.2374,1.5,96.9,250.6,32.4,1,0,1,1,1,47.2,medium
286.3,11.54,0.1227,1.0,168.1,337.9,21.14,1,1,0,1,1,65.4,high
279.6,15.23,0.283,4.6,25.3,309.7,14.95,1,0,1,0,1,53.3,high
285.6,1.23,0.1344,0.56,176.2,358.2,33.8,1,0,0,1,0,55.3,high
67.7,6.25,0.4706,5.71,63.9,291.7,40.44,0,0,0,1,0,38.5,medium
230.8,16.67,0.3182,0.93,149.9,201.0,2.71,1,1,1,1,1,66.3,high
114.2,10.63,0.153,3.91,92.9,243.0,19.31,0,1,0,0,0,35.7,medium
105.0,8.76,0.1157,5.31,73.0,399.8,17.86,0,0,0,0,0,32.5,medium
252.1,18.69,0.3612,2.07,130.8,281.1,28.19,1,1,1,1,1,83.0,critical
160.1,2.7,0.3568,1.17,158.4,324.0,6.14,1,0,1,1,0,49.6,medium
280.0,12.7,0.3026,1.64,101.0,381.0,46.7,1,1,1,1,0,59.7,high
70.2,7.5,0.311,6.06,104.0,204.1,27.65,0,0,0,0,0,36.1,medium
252.5,2.35,0.3059,5.09,30.6,331.9,46.23,1,0,1,1,0,33.8,medium
92.8,5.06,0.1865,1.79,186.3,257.7,40.94,0,0,1,1,0,46.9,medium
102.4,12.93,0.4693,5.15,172.4,255.8,9.99,0,1,0,1,0,63.1,high
174.6,1.54,0.2448,5.11,91.6,245.0,7.05,1,0,1,0,0,36.1,medium
154.9,12.25,0.02,6.99,157.7,364.5,43.13,1,1,0,0,0,47.1,medium
176.7,19.18,0.1807,3.05,76.4,274.6,27.04,0,1,0,0,0,57.8,high
285.6,16.11,0.0738,6.12,151.5,213.4,1.48,1,1,0,0,1,81.4,critical
217.8,7.57,0.1881,3.4,113.0,219.4,46.74,1,1,0,0,1,53.4,high
129.7,3.63,0.308,6.34,102.9,229.7,23.91,0,0,0,0,0,35.4,medium
101.5,9.84,0.0211,1.1,30.2,379.8,15.4,1,0,0,1,0,20.9,low
160.8,8.47,0.4364,1.64,193.8,285.5,26.07,0,0,0,0,1,54.5,high
168.4,19.46,0.3091,6.02,170.7,383.2,41.23,0,1,1,0,0,71.4,high
204.3,19.81,0.1547,5.83,162.8,363.5,5.96,1,0,0,0,0,68.5,high
123.8,8.8,0.1625,2.49,74.9,367.6,18.27,0,0,0,0,0,33.6,medium
244.2,3.83,0.2382,4.38,72.1,257.4,16.28,1,0,1,0,1,31.9,medium
83.6,18.3,0.1316,2.99,123.2,254.3,42.06,1,1,0,0,0,47.4,medium
194.5,16.08,0.0121,0.57,172.3,312.0,39.03,1,1,0,1,0,62.0,high
209.6,10.71,0.023,0.67,188.2,283.6,20.31,1,1,1,1,0,59.8,high
109.6,7.94,0.1853,0.85,68.4,301.8,33.39,1,0,0,1,1,36.8,medium
258.2,9.52,0.0709,4.36,129.3,210.6,20.03,1,1,0,0,1,52.4,high
207.7,18.14,0.021,2.31,150.3,394.3,28.78,1,1,0,0,0,60.0,high
215.0,4.51,0.431,1.44,60.8,211.6,49.57,1,0,1,1,1,44.0,medium
179.5,16.33,0.1443,6.62,93.3,235.8,27.01,1,1,0,0,0,56.7,high
278.3,1.35,0.2565,1.29,53.7,335.6,49.43,1,0,1,1,1,38.6,medium
226.5,18.49,0.0979,4.88,145.8,231.1,37.49,1,1,0,0,1,74.0,high
151.6,10.51,0.0329,6.31,175.5,221.4,6.48,0,1,0,0,0,54.9,high
117.3,5.31,0.375,1.56,178.0,230.7,39.9,0,0,0,1,0,49.3,medium
77.1,1.05,0.0712,1.9,140.6,212.4,8.48,0,0,0,1,0,38.4,medium
99.7,11.63,0.0226,4.23,82.5,250.3,26.85,0,1,1,1,0,37.0,medium
298.2,5.65,0.2977,3.8,139.0,254.2,30.86,1,0,0,0,1,55.1,high
157.6,12.99,0.0166,3.89,175.6,299.7,44.67,0,1,1,0,0,58.9,high
275.7,6.34,0.2238,4.11,132.7,287.7,10.92,1,1,1,0,0,58.7,high
100.9,2.67,0.1515,6.67,94.3,294.7,43.86,0,0,0,0,1,28.3,low
162.1,10.6,0.1665,0.85,185.6,323.2,46.76,0,1,0,1,0,51.0,high
290.5,11.73,0.0119,5.44,170.3,246.2,4.93,1,0,0,0,1,69.3,high
81.9,9.6,0.4825,2.01,178.8,226.9,44.32,0,0,0,1,0,58.3,high
202.6,9.7,0.2633,2.93,182.6,375.8,13.33,1,0,1,0,0,53.0,high
280.6,12.2,0.2905,1.08,90.9,326.8,4.51,1,0,1,1,1,63.8,high
287.9,11.0,0.3364,3.4,174.7,212.1,47.95,1,1,1,1,1,75.0,critical
263.0,3.52,0.4008,5.73,122.7,392.2,19.91,1,0,1,1,0,47.1,medium
265.4,4.74,0.3079,1.14,26.9,338.6,31.34,0,0,1,1,0,43.6,medium
216.5,3.69,0.3835,2.29,134.5,230.3,27.87,1,0,1,1,1,51.0,high
112.9,14.17,0.2299,2.92,104.7,393.8,11.05,0,1,1,0,0,50.5,high
235.4,11.04,0.1919,1.18,69.5,273.1,33.64,1,1,0,1,1,49.6,medium
294.8,9.17,0.4133,5.46,194.7,396.9,2.78,1,1,1,0,0,76.3,critical
186.2,16.17,0.434,5.62,29.9,220.7,10.55,0,1,1,1,1,57.9,high
122.6,7.19,0.0775,5.93,190.3,232.0,47.26,0,0,0,0,0,39.4,medium
197.6,11.79,0.2759,4.3,48.7,331.5,47.7,0,1,1,0,0,36.6,medium
225.7,2.41,0.345,3.8,87.9,204.4,24.39,1,0,0,1,1,47.6,medium
110.0,15.14,0.051,2.21,95.1,203.7,8.87,0,1,0,0,0,54.5,high
232.6,14.21,0.4655,4.76,151.6,358.4,21.37,1,1,1,1,1,73.2,high
201.0,16.25,0.2649,3.39,58.8,233.6,43.92,1,1,1,0,1,58.7,high
207.0,17.81,0.3263,6.81,197.5,383.8,3.98,1,1,1,1,0,66.2,high
133.4,15.4,0.0973,6.79,154.8,285.2,6.83,0,1,1,0,0,52.2,high
97.3,17.05,0.1396,6.38,162.2,374.7,44.83,0,1,0,0,0,52.0,high
209.6,7.57,0.0693,2.84,39.2,283.6,21.06,1,1,1,0,0,45.5,medium
200.7,7.52,0.1394,2.89,105.7,306.0,4.63,1,1,0,0,0,49.2,medium
141.1,18.94,0.2513,6.04,190.2,263.3,7.39,0,1,0,0,0,71.8,high
131.0,18.38,0.4185,5.24,68.6,331.6,44.18,1,1,0,1,0,57.1,high
143.3,11.42,0.2715,5.08,46.2,263.6,24.76,0,1,0,0,0,48.5,medium
177.6,7.96,0.1298,2.32,107.4,244.6,8.57,1,0,0,0,1,35.6,medium
294.0,17.45,0.0319,5.92,187.5,216.2,44.76,1,1,0,1,1,73.0,high
243.3,7.14,0.3148,4.27,107.6,211.5,42.34,1,1,1,1,1,51.9,high
264.4,3.92,0.2159,3.4,92.9,261.2,1.64,1,0,1,0,1,44.2,medium
181.4,13.15,0.4923,6.13,137.0,347.3,29.26,1,1,1,0,0,60.1,high
186.3,1.81,0.3921,3.06,188.6,241.1,12.59,1,0,1,1,0,46.3,medium
109.0,8.2,0.4061,4.75,28.8,259.8,26.89,0,0,0,1,0,32.7,medium
233.1,16.35,0.016,3.53,47.6,381.0,14.32,0,1,0,0,0,49.0,medium
161.2,6.61,0.3911,4.35,43.9,327.8,16.14,0,0,1,1,0,31.3,medium
238.2,18.69,0.1054,0.76,35.4,383.9,30.29,1,0,0,1,0,51.0,high
158.2,19.16,0.297,3.5,74.4,382.2,27.17,0,1,1,0,0,57.0,high
86.0,16.5,0.2292,4.12,61.3,212.7,20.06,0,1,0,0,0,40.8,medium
101.5,19.77,0.2901,3.7,118.8,391.0,5.82,0,1,0,0,0,56.9,high
254.8,11.08,0.0754,6.01,78.9,210.2,48.49,1,0,0,0,1,51.8,high
122.1,11.81,0.2339,2.52,92.9,385.1,9.14,0,1,0,0,1,42.9,medium
123.4,16.89,0.0281,6.25,189.5,309.3,31.84,0,1,0,0,0,50.8,high
283.0,10.36,0.0301,3.12,48.0,306.6,4.6,1,1,0,0,0,52.4,high
217.8,8.73,0.3323,5.01,89.9,342.7,34.57,1,1,1,1,0,49.0,medium
87.4,12.68,0.4763,1.06,66.3,375.8,5.19,0,1,0,1,0,44.0,medium
94.5,13.5,0.3909,1.8,118.8,323.4,11.86,0,1,0,1,0,46.2,medium
125.4,15.27,0.2399,5.45,152.5,285.1,32.53,0,1,0,0,0,58.8,high
